Date_Time,Speed,leftMeas,rightMeas,nomWeight,Axle,minMeas,maxMeas,maxMeasSide,diffMeas,avgMeas,idWithinseq,cntMaxMeasSide,seqId,maxMeas_b0_16,maxMeas_b1_16,maxMeas_b0t_16,maxMeas_b1t_16,maxMeas_a1_16,maxMeas_a3_16,maxMeas_a5_16,maxMeas_b0_24,maxMeas_b1_24,maxMeas_b0t_24,maxMeas_b1t_24,maxMeas_a1_24,maxMeas_a3_24,maxMeas_a5_24,Unit_id,site,dir,ttf,cnt,timetofail,label
41695.41806,44.3,92.9,58.7,35,1,58.7,92.9,Left,34.2,75.8,61,17,137,1.584558824,6.682107843,0.552590992,6.778786585,-0.307800223,0.143587856,0.262495668,6.959,3.490538462,14.35500639,2.981636682,-0.681537443,-0.022113,0.113308625,PPRX660840,LOVE,E,-2,63,0,1
41695.86944,27.4,112,63.9,33.6,1,63.9,112,Left,48.1,87.95,62,18,137,24.03047619,6.840357143,27.59710149,6.568045343,-0.355372865,0.09023436,0.185126564,-3.156126482,5.207213439,-4.149721872,5.261279288,-0.519436777,-0.042635,0.240350045,PPRX660840,STED,S,-1,63,0,1
41695.86944,27.4,112,63.9,33.6,1,63.9,112,Left,48.1,87.95,63,19,137,24.03047619,6.840357143,27.59710149,6.568045343,-0.355372865,0.09023436,0.185126564,-3.156126482,5.207213439,-4.149721872,5.261279288,-0.519436777,-0.042635,0.240350045,PPRX660840,STED,S,0,63,0,1
41640.19097,47.7,16.4,17.4,11.1,1,16.4,17.4,Righ,1,16.9,0,0,138,,,,,,,,,,,,,,,PPRX660900,GUEL,W,-115,115,96,0
41640.19097,47.7,16.4,17.4,11.1,1,16.4,17.4,Righ,1,16.9,1,1,138,,,,,,,,,,,,,,,PPRX660900,GUEL,W,-114,115,96,0
41647.84861,41.3,37.8,51.9,39.3,1,37.8,51.9,Righ,14.1,44.85,2,2,138,,,,,,,,,,,,,,,PPRX660900,POPL,E,-113,115,89,0
41647.84861,41.3,37.8,51.9,39.3,1,37.8,51.9,Righ,14.1,44.85,3,3,138,,,,,,,,,,,,,,,PPRX660900,POPL,E,-112,115,89,0
41648.57986,38.9,40.4,46.2,37.4,1,40.4,46.2,Righ,5.8,43.3,4,4,138,,,,,,,,,,,,,,,PPRX660900,TBAY,E,-111,115,88,0
41648.57986,38.9,40.4,46.2,37.4,1,40.4,46.2,Righ,5.8,43.3,5,5,138,,,,,,,,,,,,,,,PPRX660900,TBAY,E,-110,115,88,0
41650.16875,37.2,36.2,48.2,40,1,36.2,48.2,Righ,12,42.2,6,6,138,,,,,,,,,,,,,,,PPRX660900,SUDB,E,-109,115,86,0
41650.16875,37.2,36.2,48.2,40,1,36.2,48.2,Righ,12,42.2,7,7,138,,,,,,,,,,,,,,,PPRX660900,SUDB,E,-108,115,86,0
41650.70347,49.7,38.2,52.8,39.1,1,38.2,52.8,Righ,14.6,45.5,8,8,138,,,,,,,,,,,,,,,PPRX660900,BOLT,S,-107,115,86,0
41650.70347,49.7,38.2,52.8,39.1,1,38.2,52.8,Righ,14.6,45.5,9,9,138,,,,,,,,,,,,,,,PPRX660900,BOLT,S,-106,115,86,0
41651.27778,38.8,34,47.4,38.5,1,34,47.4,Righ,13.4,40.7,10,10,138,,,,,,,,,,,,,,,PPRX660900,LOVE,E,-105,115,85,0
41651.27778,38.8,34,47.4,38.5,1,34,47.4,Righ,13.4,40.7,11,11,138,,,,,,,,,,,,,,,PPRX660900,LOVE,E,-104,115,85,0
41651.66736,29.6,37.9,48.4,38.8,1,37.9,48.4,Righ,10.5,43.15,12,12,138,,,,,,,,,,,,,,,PPRX660900,STED,S,-103,115,85,0
41651.66736,29.6,37.9,48.4,38.8,1,37.9,48.4,Righ,10.5,43.15,13,13,138,,,,,,,,,,,,,,,PPRX660900,STED,S,-102,115,85,0
41654.33264,37.4,14.8,17.1,10.7,1,14.8,17.1,Righ,2.3,15.95,14,14,138,,,,,,,,,,,,,,,PPRX660900,STED,N,-101,115,82,0
41654.33264,37.4,14.8,17.1,10.7,1,14.8,17.1,Righ,2.3,15.95,15,15,138,,,,,,,,,,,,,,,PPRX660900,STED,N,-100,115,82,0
41654.84097,39.1,11,13.3,10.8,1,11,13.3,Righ,2.3,12.15,16,16,138,,,,,,,,,,,,,,,PPRX660900,LOVE,W,-99,115,82,0
41654.84097,39.1,11,13.3,10.8,1,11,13.3,Righ,2.3,12.15,17,17,138,58.83823529,-2.779411765,60.09279325,-2.919635728,-0.472387328,0.229154219,0.221048148,,,,,,,,PPRX660900,LOVE,W,-98,115,82,0
41655.24583,47.1,15.6,19.9,11.2,1,15.6,19.9,Righ,4.3,17.75,18,18,138,58.83823529,-2.779411765,60.09279325,-2.919635728,-0.472387328,0.229154219,0.221048148,,,,,,,,PPRX660900,BOLT,N,-97,115,81,0
41655.24583,47.1,15.6,19.9,11.2,1,15.6,19.9,Righ,4.3,17.75,19,19,138,58.83823529,-2.779411765,60.09279325,-2.919635728,-0.472387328,0.229154219,0.221048148,,,,,,,,PPRX660900,BOLT,N,-96,115,81,0
41655.56111,48.3,15.2,17.3,10.5,1,15.2,17.3,Righ,2.1,16.25,20,20,138,58.83823529,-2.779411765,60.09279325,-2.919635728,-0.472387328,0.229154219,0.221048148,,,,,,,,PPRX660900,SUDB,W,-95,115,81,0
41655.56111,48.3,15.2,17.3,10.5,1,15.2,17.3,Righ,2.1,16.25,21,21,138,58.83823529,-2.779411765,60.09279325,-2.919635728,-0.472387328,0.229154219,0.221048148,,,,,,,,PPRX660900,SUDB,W,-94,115,81,0
41657.74931,42.2,15.6,18.1,10.5,1,15.6,18.1,Righ,2.5,16.85,22,22,138,45.51029412,-2.016176471,43.06050796,-1.786359109,-0.618209035,0.082843541,0.185313826,,,,,,,,PPRX660900,TBAY,W,-93,115,79,0
41657.74931,42.2,15.6,18.1,10.5,1,15.6,18.1,Righ,2.5,16.85,23,23,138,45.51029412,-2.016176471,43.06050796,-1.786359109,-0.618209035,0.082843541,0.185313826,,,,,,,,PPRX660900,TBAY,W,-92,115,79,0
41658.35069,57.9,24.7,23.8,11.7,1,23.8,24.7,Left,0.9,24.25,24,0,138,45.51029412,-2.016176471,43.06050796,-1.786359109,-0.618209035,0.082843541,0.185313826,,,,,,,,PPRX660900,POPL,W,-91,115,78,0
41658.35069,57.9,24.7,23.8,11.7,1,23.8,24.7,Left,0.9,24.25,25,1,138,45.51029412,-2.016176471,43.06050796,-1.786359109,-0.618209035,0.082843541,0.185313826,42.434,-0.627230769,41.30230901,-0.503411022,-0.877889469,0.150476833,0.0354329,PPRX660900,POPL,W,-90,115,78,0
41662.74306,49.9,40.2,52.4,39,1,40.2,52.4,Righ,12.2,46.3,26,0,138,13.16911765,1.579901961,16.49184202,1.275797948,-0.37836509,0.087364768,0.0376665,42.434,-0.627230769,41.30230901,-0.503411022,-0.877889469,0.150476833,0.0354329,PPRX660900,POPL,E,-89,115,74,0
41662.74306,49.9,40.2,52.4,39,1,40.2,52.4,Righ,12.2,46.3,27,1,138,13.16911765,1.579901961,16.49184202,1.275797948,-0.37836509,0.087364768,0.0376665,42.434,-0.627230769,41.30230901,-0.503411022,-0.877889469,0.150476833,0.0354329,PPRX660900,POPL,E,-88,115,74,0
41663.41528,38.7,39.8,45.8,37.2,1,39.8,45.8,Righ,6,42.8,28,2,138,13.16911765,1.579901961,16.49184202,1.275797948,-0.37836509,0.087364768,0.0376665,42.434,-0.627230769,41.30230901,-0.503411022,-0.877889469,0.150476833,0.0354329,PPRX660900,TBAY,E,-87,115,73,0
41663.41528,38.7,39.8,45.8,37.2,1,39.8,45.8,Righ,6,42.8,29,3,138,13.16911765,1.579901961,16.49184202,1.275797948,-0.37836509,0.087364768,0.0376665,42.434,-0.627230769,41.30230901,-0.503411022,-0.877889469,0.150476833,0.0354329,PPRX660900,TBAY,E,-86,115,73,0
41666.60556,40.9,34.5,46.5,40,1,34.5,46.5,Righ,12,40.5,30,4,138,8.698529412,2.715196078,6.443078662,2.964439986,-0.382492453,0.257427852,0.277988275,28.004,0.477230769,28.46761414,0.465824777,-0.786476725,-0.0074357,0.176227653,PPRX660900,SUDB,E,-85,115,70,0
41666.60556,40.9,34.5,46.5,40,1,34.5,46.5,Righ,12,40.5,31,5,138,8.698529412,2.715196078,6.443078662,2.964439986,-0.382492453,0.257427852,0.277988275,28.004,0.477230769,28.46761414,0.465824777,-0.786476725,-0.0074357,0.176227653,PPRX660900,SUDB,E,-84,115,70,0
41667.10278,48.9,37.1,50.3,39.1,1,37.1,50.3,Righ,13.2,43.7,32,6,138,8.698529412,2.715196078,6.443078662,2.964439986,-0.382492453,0.257427852,0.277988275,28.004,0.477230769,28.46761414,0.465824777,-0.786476725,-0.0074357,0.176227653,PPRX660900,BOLT,S,-83,115,69,0
41667.10278,48.9,37.1,50.3,39.1,1,37.1,50.3,Righ,13.2,43.7,33,7,138,8.698529412,2.715196078,6.443078662,2.964439986,-0.382492453,0.257427852,0.277988275,28.004,0.477230769,28.46761414,0.465824777,-0.786476725,-0.0074357,0.176227653,PPRX660900,BOLT,S,-82,115,69,0
41668.05208,36.4,34.9,46.7,37.9,1,34.9,46.7,Righ,11.8,40.8,34,8,138,21.84338235,2.042892157,23.71318232,1.894608291,-0.60466946,0.142660733,0.138923032,13.429,1.583,16.13799585,1.420170772,-0.401183872,0.0517291,0.0312429,PPRX660900,LOVE,E,-81,115,68,0
41668.05208,36.4,34.9,46.7,37.9,1,34.9,46.7,Righ,11.8,40.8,35,9,138,21.84338235,2.042892157,23.71318232,1.894608291,-0.60466946,0.142660733,0.138923032,13.429,1.583,16.13799585,1.420170772,-0.401183872,0.0517291,0.0312429,PPRX660900,LOVE,E,-80,115,68,0
41668.50972,32.5,37.6,48.8,39.4,1,37.6,48.8,Righ,11.2,43.2,36,10,138,21.84338235,2.042892157,23.71318232,1.894608291,-0.60466946,0.142660733,0.138923032,13.429,1.583,16.13799585,1.420170772,-0.401183872,0.0517291,0.0312429,PPRX660900,STED,S,-79,115,68,0
41668.50972,32.5,37.6,48.8,39.4,1,37.6,48.8,Righ,11.2,43.2,37,11,138,21.84338235,2.042892157,23.71318232,1.894608291,-0.60466946,0.142660733,0.138923032,13.429,1.583,16.13799585,1.420170772,-0.401183872,0.0517291,0.0312429,PPRX660900,STED,S,-78,115,68,0
41671.25972,39.6,14.4,14.8,10.5,1,14.4,14.8,Righ,0.4,14.6,38,12,138,54.45808824,-1.689460784,51.48484793,-1.426365348,-0.381298783,-0.008849,0.125166692,25.141,0.576538462,24.36137069,0.504183379,-0.799892904,0.102984967,0.0270794,PPRX660900,STED,N,-77,115,65,0
41671.25972,39.6,14.4,14.8,10.5,1,14.4,14.8,Righ,0.4,14.6,39,13,138,54.45808824,-1.689460784,51.48484793,-1.426365348,-0.381298783,-0.008849,0.125166692,25.141,0.576538462,24.36137069,0.504183379,-0.799892904,0.102984967,0.0270794,PPRX660900,STED,N,-76,115,65,0
41671.77153,57.3,11.4,16,11,1,11.4,16,Righ,4.6,13.7,40,14,138,54.45808824,-1.689460784,51.48484793,-1.426365348,-0.381298783,-0.008849,0.125166692,25.141,0.576538462,24.36137069,0.504183379,-0.799892904,0.102984967,0.0270794,PPRX660900,LOVE,W,-75,115,65,0
41671.77153,57.3,11.4,16,11,1,11.4,16,Righ,4.6,13.7,41,15,138,54.45808824,-1.689460784,51.48484793,-1.426365348,-0.381298783,-0.008849,0.125166692,25.141,0.576538462,24.36137069,0.504183379,-0.799892904,0.102984967,0.0270794,PPRX660900,LOVE,W,-74,115,65,0
41672.4125,37.8,14.4,17.1,11,1,14.4,17.1,Righ,2.7,15.75,42,16,138,57.93455882,-2.811029412,59.41386532,-2.959216969,-0.420146977,0.197020394,0.254729762,40.787,-0.650384615,39.80909199,-0.601037901,-0.791775869,0.0165048,0.151537407,PPRX660900,BOLT,N,-73,115,64,0
41672.4125,37.8,14.4,17.1,11,1,14.4,17.1,Righ,2.7,15.75,43,17,138,57.93455882,-2.811029412,59.41386532,-2.959216969,-0.420146977,0.197020394,0.254729762,40.787,-0.650384615,39.80909199,-0.601037901,-0.791775869,0.0165048,0.151537407,PPRX660900,BOLT,N,-72,115,64,0
41672.76667,39.4,14,14.3,10.8,1,14,14.3,Righ,0.3,14.15,44,18,138,57.93455882,-2.811029412,59.41386532,-2.959216969,-0.420146977,0.197020394,0.254729762,40.787,-0.650384615,39.80909199,-0.601037901,-0.791775869,0.0165048,0.151537407,PPRX660900,SUDB,W,-71,115,64,0
41672.76667,39.4,14,14.3,10.8,1,14,14.3,Righ,0.3,14.15,45,19,138,57.93455882,-2.811029412,59.41386532,-2.959216969,-0.420146977,0.197020394,0.254729762,40.787,-0.650384615,39.80909199,-0.601037901,-0.791775869,0.0165048,0.151537407,PPRX660900,SUDB,W,-70,115,64,0
41674.75208,44.4,14.3,20.2,10.4,1,14.3,20.2,Righ,5.9,17.25,46,20,138,45.08970588,-2.079901961,42.49351534,-1.86290536,-0.595291939,0.065889898,0.194455774,53.376,-1.605230769,50.57504264,-1.427315587,-0.446261095,-0.065781379,0.152794849,PPRX660900,TBAY,W,-69,115,62,0
41674.75208,44.4,14.3,20.2,10.4,1,14.3,20.2,Righ,5.9,17.25,47,21,138,45.08970588,-2.079901961,42.49351534,-1.86290536,-0.595291939,0.065889898,0.194455774,53.376,-1.605230769,50.57504264,-1.427315587,-0.446261095,-0.065781379,0.152794849,PPRX660900,TBAY,W,-68,115,62,0
41675.50972,45.3,17.3,21.1,11.4,1,17.3,21.1,Righ,3.8,19.2,48,22,138,45.08970588,-2.079901961,42.49351534,-1.86290536,-0.595291939,0.065889898,0.194455774,53.376,-1.605230769,50.57504264,-1.427315587,-0.446261095,-0.065781379,0.152794849,PPRX660900,POPL,W,-67,115,61,0
41675.50972,45.3,17.3,21.1,11.4,1,17.3,21.1,Righ,3.8,19.2,49,23,138,45.08970588,-2.079901961,42.49351534,-1.86290536,-0.595291939,0.065889898,0.194455774,53.376,-1.605230769,50.57504264,-1.427315587,-0.446261095,-0.065781379,0.152794849,PPRX660900,POPL,W,-66,115,61,0
41679.49236,49.6,42.3,49.5,36.5,1,42.3,49.5,Righ,7.2,45.9,50,24,138,12.68970588,1.510294118,15.95061624,1.221085477,-0.325430719,-0.012138,0.10287686,41.425,-0.637615385,40.05359554,-0.487717109,-0.807546736,0.0522921,0.093717518,PPRX660900,POPL,E,-65,115,57,0
41679.49236,49.6,42.3,49.5,36.5,1,42.3,49.5,Righ,7.2,45.9,51,25,138,12.68970588,1.510294118,15.95061624,1.221085477,-0.325430719,-0.012138,0.10287686,41.425,-0.637615385,40.05359554,-0.487717109,-0.807546736,0.0522921,0.093717518,PPRX660900,POPL,E,-64,115,57,0
41680.17917,40,39.9,46,35.8,1,39.9,46,Righ,6.1,42.95,52,26,138,12.68970588,1.510294118,15.95061624,1.221085477,-0.325430719,-0.012138,0.10287686,41.425,-0.637615385,40.05359554,-0.487717109,-0.807546736,0.0522921,0.093717518,PPRX660900,TBAY,E,-63,115,56,0
41680.17917,40,39.9,46,35.8,1,39.9,46,Righ,6.1,42.95,53,27,138,12.68970588,1.510294118,15.95061624,1.221085477,-0.325430719,-0.012138,0.10287686,41.425,-0.637615385,40.05359554,-0.487717109,-0.807546736,0.0522921,0.093717518,PPRX660900,TBAY,E,-62,115,56,0
41683.48611,49.4,38,51.5,39,1,38,51.5,Righ,13.5,44.75,54,28,138,5.828676471,3.024264706,4.669496033,3.140539981,-0.371438719,0.179965923,0.305367145,26,0.611384615,25.33549256,0.649807395,-0.772275496,-0.087386913,0.23892652,PPRX660900,SUDB,E,-61,115,53,0
41683.48611,49.4,38,51.5,39,1,38,51.5,Righ,13.5,44.75,55,29,138,5.828676471,3.024264706,4.669496033,3.140539981,-0.371438719,0.179965923,0.305367145,26,0.611384615,25.33549256,0.649807395,-0.772275496,-0.087386913,0.23892652,PPRX660900,SUDB,E,-60,115,53,0
41683.83125,45.7,43.1,53.2,37.4,1,43.1,53.2,Righ,10.1,48.15,56,30,138,5.828676471,3.024264706,4.669496033,3.140539981,-0.371438719,0.179965923,0.305367145,26,0.611384615,25.33549256,0.649807395,-0.772275496,-0.087386913,0.23892652,PPRX660900,BOLT,S,-59,115,53,0
41683.83125,45.7,43.1,53.2,37.4,1,43.1,53.2,Righ,10.1,48.15,57,31,138,5.828676471,3.024264706,4.669496033,3.140539981,-0.371438719,0.179965923,0.305367145,26,0.611384615,25.33549256,0.649807395,-0.772275496,-0.087386913,0.23892652,PPRX660900,BOLT,S,-58,115,53,0
41686.21736,35.4,35.7,46.2,36.6,1,35.7,46.2,Righ,10.5,40.95,58,32,138,20.17279412,2.266421569,22.08292316,2.13400186,-0.564942439,0.0162588,0.25913758,11.731,1.708692308,14.91370657,1.515237224,-0.372281647,-0.074940012,0.114796639,PPRX660900,LOVE,E,-57,115,50,0
41686.21736,35.4,35.7,46.2,36.6,1,35.7,46.2,Righ,10.5,40.95,59,33,138,20.17279412,2.266421569,22.08292316,2.13400186,-0.564942439,0.0162588,0.25913758,11.731,1.708692308,14.91370657,1.515237224,-0.372281647,-0.074940012,0.114796639,PPRX660900,LOVE,E,-56,115,50,0
41686.94722,37.8,40.2,50,38.5,1,40.2,50,Righ,9.8,45.1,60,34,138,20.17279412,2.266421569,22.08292316,2.13400186,-0.564942439,0.0162588,0.25913758,11.731,1.708692308,14.91370657,1.515237224,-0.372281647,-0.074940012,0.114796639,PPRX660900,STED,S,-55,115,50,0
41686.94722,37.8,40.2,50,38.5,1,40.2,50,Righ,9.8,45.1,61,35,138,20.17279412,2.266421569,22.08292316,2.13400186,-0.564942439,0.0162588,0.25913758,11.731,1.708692308,14.91370657,1.515237224,-0.372281647,-0.074940012,0.114796639,PPRX660900,STED,S,-54,115,50,0
41691.19583,37.7,11,19.2,10.7,1,11,19.2,Righ,8.2,15.1,62,36,138,53.44779412,-1.467401961,50.14338961,-1.19501358,-0.415895711,-0.037857,0.156722525,23.222,0.750307692,24.76771772,0.525565817,-0.796047644,0.0400151,0.085780167,PPRX660900,STED,N,-53,115,45,0
41691.19583,37.7,11,19.2,10.7,1,11,19.2,Righ,8.2,15.1,63,37,138,53.44779412,-1.467401961,50.14338961,-1.19501358,-0.415895711,-0.037857,0.156722525,23.222,0.750307692,24.76771772,0.525565817,-0.796047644,0.0400151,0.085780167,PPRX660900,STED,N,-52,115,45,0
41691.78333,53.4,11.4,15.9,11.3,1,11.4,15.9,Righ,4.5,13.65,64,38,138,53.44779412,-1.467401961,50.14338961,-1.19501358,-0.415895711,-0.037857,0.156722525,23.222,0.750307692,24.76771772,0.525565817,-0.796047644,0.0400151,0.085780167,PPRX660900,LOVE,W,-51,115,45,0
41691.78333,53.4,11.4,15.9,11.3,1,11.4,15.9,Righ,4.5,13.65,65,39,138,53.44779412,-1.467401961,50.14338961,-1.19501358,-0.415895711,-0.037857,0.156722525,23.222,0.750307692,24.76771772,0.525565817,-0.796047644,0.0400151,0.085780167,PPRX660900,LOVE,W,-50,115,45,0
41692.26389,46.4,16.1,22.3,11.1,1,16.1,22.3,Righ,6.2,19.2,66,40,138,59.29632353,-2.647303922,59.82082729,-2.721194222,-0.413837797,0.21190807,0.196485216,38.757,-0.381615385,37.83655093,-0.309154536,-0.767627262,-0.08215415,0.232706189,PPRX660900,BOLT,N,-49,115,44,0
41692.26389,46.4,16.1,22.3,11.1,1,16.1,22.3,Righ,6.2,19.2,67,41,138,59.29632353,-2.647303922,59.82082729,-2.721194222,-0.413837797,0.21190807,0.196485216,38.757,-0.381615385,37.83655093,-0.309154536,-0.767627262,-0.08215415,0.232706189,PPRX660900,BOLT,N,-48,115,44,0
41692.54097,46.9,12.1,20.2,10.8,1,12.1,20.2,Righ,8.1,16.15,68,42,138,59.29632353,-2.647303922,59.82082729,-2.721194222,-0.413837797,0.21190807,0.196485216,38.757,-0.381615385,37.83655093,-0.309154536,-0.767627262,-0.08215415,0.232706189,PPRX660900,SUDB,W,-47,115,44,0
41692.54097,46.9,12.1,20.2,10.8,1,12.1,20.2,Righ,8.1,16.15,69,43,138,59.29632353,-2.647303922,59.82082729,-2.721194222,-0.413837797,0.21190807,0.196485216,38.757,-0.381615385,37.83655093,-0.309154536,-0.767627262,-0.08215415,0.232706189,PPRX660900,SUDB,W,-46,115,44,0
41693.9,32.7,13.5,18,10.1,1,13.5,18,Righ,4.5,15.75,70,44,138,46.24044118,-1.944362745,44.13456496,-1.742767186,-0.556637601,0.063194982,0.187741533,52.767,-1.422384615,49.56457623,-1.211861432,-0.452662519,-0.070981374,0.158859044,PPRX660900,TBAY,W,-45,115,43,0
41693.9,32.7,13.5,18,10.1,1,13.5,18,Righ,4.5,15.75,71,45,138,46.24044118,-1.944362745,44.13456496,-1.742767186,-0.556637601,0.063194982,0.187741533,52.767,-1.422384615,49.56457623,-1.211861432,-0.452662519,-0.070981374,0.158859044,PPRX660900,TBAY,W,-44,115,43,0
41694.56111,57.7,25.9,24.3,10.5,1,24.3,25.9,Left,1.6,25.1,72,0,138,46.24044118,-1.944362745,44.13456496,-1.742767186,-0.556637601,0.063194982,0.187741533,52.767,-1.422384615,49.56457623,-1.211861432,-0.452662519,-0.070981374,0.158859044,PPRX660900,POPL,W,-43,115,42,0
41694.56111,57.7,25.9,24.3,10.5,1,24.3,25.9,Left,1.6,25.1,73,1,138,46.24044118,-1.944362745,44.13456496,-1.742767186,-0.556637601,0.063194982,0.187741533,52.767,-1.422384615,49.56457623,-1.211861432,-0.452662519,-0.070981374,0.158859044,PPRX660900,POPL,W,-42,115,42,0
41700.04514,37.7,39.2,55,38.1,1,39.2,55,Righ,15.8,47.1,74,0,138,13.96102941,1.793872549,17.89020992,1.448568728,-0.439820074,0.101722375,0.0386648,42.478,-0.468769231,40.30297187,-0.229790814,-0.882313865,0.178301777,-0.00006854,PPRX660900,POPL,E,-41,115,36,0
41700.04514,37.7,39.2,55,38.1,1,39.2,55,Righ,15.8,47.1,75,1,138,13.96102941,1.793872549,17.89020992,1.448568728,-0.439820074,0.101722375,0.0386648,42.478,-0.468769231,40.30297187,-0.229790814,-0.882313865,0.178301777,-0.00006854,PPRX660900,POPL,E,-40,115,36,0
41700.65069,35.1,43.3,54.4,35.3,1,43.3,54.4,Righ,11.1,48.85,76,2,138,13.96102941,1.793872549,17.89020992,1.448568728,-0.439820074,0.101722375,0.0386648,42.478,-0.468769231,40.30297187,-0.229790814,-0.882313865,0.178301777,-0.00006854,PPRX660900,TBAY,E,-39,115,36,0
41700.65069,35.1,43.3,54.4,35.3,1,43.3,54.4,Righ,11.1,48.85,77,3,138,13.96102941,1.793872549,17.89020992,1.448568728,-0.439820074,0.101722375,0.0386648,42.478,-0.468769231,40.30297187,-0.229790814,-0.882313865,0.178301777,-0.00006854,PPRX660900,TBAY,E,-38,115,36,0
41701.81111,28.7,44.2,58,37.4,1,44.2,58,Righ,13.8,51.1,78,4,138,4.5625,3.888480392,2.369398429,4.08024794,-0.467082974,0.270236207,0.148346876,24.008,1.145230769,25.0403354,1.193154072,-0.7724249,-0.035704,0.159081635,PPRX660900,WHIT,E,-37,115,35,0
41701.81111,28.7,44.2,58,37.4,1,44.2,58,Righ,13.8,51.1,79,5,138,4.5625,3.888480392,2.369398429,4.08024794,-0.467082974,0.270236207,0.148346876,24.008,1.145230769,25.0403354,1.193154072,-0.7724249,-0.035704,0.159081635,PPRX660900,WHIT,E,-36,115,35,0
41703.09097,47.8,46.3,74.5,38.5,1,46.3,74.5,Righ,28.2,60.4,80,6,138,4.5625,3.888480392,2.369398429,4.08024794,-0.467082974,0.270236207,0.148346876,24.008,1.145230769,25.0403354,1.193154072,-0.7724249,-0.035704,0.159081635,PPRX660900,SUDB,E,-35,115,33,0
41703.09097,47.8,46.3,74.5,38.5,1,46.3,74.5,Righ,28.2,60.4,81,7,138,4.5625,3.888480392,2.369398429,4.08024794,-0.467082974,0.270236207,0.148346876,24.008,1.145230769,25.0403354,1.193154072,-0.7724249,-0.035704,0.159081635,PPRX660900,SUDB,E,-34,115,33,0
41703.62708,35.8,47.5,71.6,37,1,47.5,71.6,Righ,24.1,59.55,82,8,138,17.43161765,3.738970588,18.64875282,3.616193252,-0.528143392,0.242835158,-0.031794,8.789,2.565153846,13.60320374,2.267270962,-0.475118753,0.0535112,-0.015207,PPRX660900,BOLT,S,-33,115,33,0
41703.62708,35.8,47.5,71.6,37,1,47.5,71.6,Righ,24.1,59.55,83,9,138,17.43161765,3.738970588,18.64875282,3.616193252,-0.528143392,0.242835158,-0.031794,8.789,2.565153846,13.60320374,2.267270962,-0.475118753,0.0535112,-0.015207,PPRX660900,BOLT,S,-32,115,33,0
41704.09792,39.3,48.9,66.7,36.6,1,48.9,66.7,Righ,17.8,57.8,84,10,138,17.43161765,3.738970588,18.64875282,3.616193252,-0.528143392,0.242835158,-0.031794,8.789,2.565153846,13.60320374,2.267270962,-0.475118753,0.0535112,-0.015207,PPRX660900,LOVE,E,-31,115,32,0
41704.09792,39.3,48.9,66.7,36.6,1,48.9,66.7,Righ,17.8,57.8,85,11,138,17.43161765,3.738970588,18.64875282,3.616193252,-0.528143392,0.242835158,-0.031794,8.789,2.565153846,13.60320374,2.267270962,-0.475118753,0.0535112,-0.015207,PPRX660900,LOVE,E,-30,115,32,0
41704.81319,35.3,57.5,79.9,38.8,1,57.5,79.9,Righ,22.4,68.7,86,12,138,53.20367647,0.713970588,51.9392446,0.670766539,-0.350311997,-0.007985,0.031637,17.259,2.292384615,20.34865835,1.907168403,-0.548124217,-0.033349,0.0409208,PPRX660900,STED,S,-29,115,32,0
41704.81319,35.3,57.5,79.9,38.8,1,57.5,79.9,Righ,22.4,68.7,87,13,138,53.20367647,0.713970588,51.9392446,0.670766539,-0.350311997,-0.007985,0.031637,17.259,2.292384615,20.34865835,1.907168403,-0.548124217,-0.033349,0.0409208,PPRX660900,STED,S,-28,115,32,0
41709.56597,41.9,24.2,33.8,13.5,1,24.2,33.8,Righ,9.6,29,88,14,138,53.20367647,0.713970588,51.9392446,0.670766539,-0.350311997,-0.007985,0.031637,17.259,2.292384615,20.34865835,1.907168403,-0.548124217,-0.033349,0.0409208,PPRX660900,STED,N,-27,115,27,0
41709.56597,41.9,24.2,33.8,13.5,1,24.2,33.8,Righ,9.6,29,89,15,138,53.20367647,0.713970588,51.9392446,0.670766539,-0.350311997,-0.007985,0.031637,17.259,2.292384615,20.34865835,1.907168403,-0.548124217,-0.033349,0.0409208,PPRX660900,STED,N,-26,115,27,0
41709.97222,52.4,14.1,43.9,10.5,1,14.1,43.9,Righ,29.8,29,90,16,138,73.83382353,-1.696568627,72.74718198,-1.563902879,-0.471206043,0.097236156,0.096333082,38.295,0.955769231,38.15093729,0.933093223,-0.745233851,-0.050266,0.160607967,PPRX660900,LOVE,W,-25,115,27,0
41709.97222,52.4,14.1,43.9,10.5,1,14.1,43.9,Righ,29.8,29,91,17,138,73.83382353,-1.696568627,72.74718198,-1.563902879,-0.471206043,0.097236156,0.096333082,38.295,0.955769231,38.15093729,0.933093223,-0.745233851,-0.050266,0.160607967,PPRX660900,LOVE,W,-24,115,27,0
41710.76181,46.5,18.8,42.2,11.3,1,18.8,42.2,Righ,23.4,30.5,92,18,138,73.83382353,-1.696568627,72.74718198,-1.563902879,-0.471206043,0.097236156,0.096333082,38.295,0.955769231,38.15093729,0.933093223,-0.745233851,-0.050266,0.160607967,PPRX660900,BOLT,N,-23,115,26,0
41710.76181,46.5,18.8,42.2,11.3,1,18.8,42.2,Righ,23.4,30.5,93,19,138,73.83382353,-1.696568627,72.74718198,-1.563902879,-0.471206043,0.097236156,0.096333082,38.295,0.955769231,38.15093729,0.933093223,-0.745233851,-0.050266,0.160607967,PPRX660900,BOLT,N,-22,115,26,0
